Run,Model,Observed,Predicted,Delta
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,0,1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,1,-1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,1,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,1,0,1
89,baseline + LVN,0,0,0
89,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,0,0
90,baseline + LVN,0,0,0
90,baseline + LVN,1,0,1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,1,1,0
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
90,baseline + LVN,0,1,-1
