Run,Model,Observed,Predicted,Delta
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,1,-1
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,1,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,1,0,1
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
26,baseline + no WHG ancestry + mobility,0,0,0
